name,modrinth,curseforge,description
,Z6clHfIZ,542110,"Ermöglicht Schiffen kleine Sprünge, um die Navigation zu erleichtern"
,ykSfIgTw,415681,Befestigen Sie den Zaun mit dekorativen Ketten!
,rJAbxpMf,709188,"MC-59363 behoben (das Klicken auf das Gegenstandsfeld kann dazu führen, dass tragbare Gegenstände verschwinden)"
,btOqFB3N,599116,"Angriffsschwierigkeitsstufen, Katastrophen-Elitemonster, verbesserte unsterbliche Totems und mehr hinzugefügt!"
,T8MMXTpr,448311,Fügen Sie tropfenden Partikeln Soundeffekte hinzu
,MBAkmtvl,531761,Blay-Abstraktionsschichtbibliothek für Multiplattform-Module
,zJpHMkdD,332273,Erzielen Sie nahtlose Teleportation und durchsichtige Endtüren
,bb2EpKpx,845833,Ein Gewerkschafts-/Teamsystemmodul für die Zusammenarbeit von Serverteams!
,CVT4pFB2,938643,Bibliothek zur Wiedergabe von Hintergrundmusik basierend auf OpenAL
,6iTJugQR,896746,Verschiedene Änderungen an den Originalblöcken
,P5Jjjezm,627196,Anzeige von Inventargegenständen im Chat zulassen
,VJkx9nDN,811662,Magie und mehr! Spell Engine-Erweiterungsmod
,TQyaHwzF,412225,Gebiet Erntefrüchte
,M1953qlQ,714059,"Resourceful Config ist ein Modul, mit dem Entwickler plattformübergreifende Konfigurationen erstellen können"
,sk9rgfiA,908741,"Ein leistungsstarkes, mod-freundliches Open-Source-Modul zur Leistungsoptimierung des NeoForge-Clients"
,6L3ydNi8,390717,"📦 Bieten Sie konfigurierbare Startausrüstung, Gegenstände und/oder Trankeffekte für Spieler, die neu in der Welt sind. Kann den ursprünglichen Bestand überschreiben oder Artikel später hinzufügen. Kompatibel mit FTB-Teaminseln."
,F5ao3BYo,862001,"Fügt dem Spiel wunderschöne Kristalle hinzu, jeweils mit exklusiven Werkzeugen und Rüstungen"
,onSQdWhM,679177,GUI/Konfigurationsbibliothek für Inventory Profiles Next
,1s5x833P,851046,"Modul zur Verhinderung von Weltschäden, die durch Spiel-Tick-Berechnungsfehler verursacht werden"
,rv1sovni,543610,Verschiedenen Dekoblöcken wurden Holzvarianten hinzugefügt und weitere neue Blocktypen eingeführt!
,3b1CFIR5,686434,"Einfaches und kompaktes Anzeigefeld für biologische Attribute, unterstützt ein hohes Maß an Individualisierung!"
,RQ7OrTFx,883585,"Mods, die Forge und Fabric mehr Details hinzufügen"
,MJX7HTHx,348025,Füge deiner Welt weitere gefährliche Monster mit Parasitenmotiven hinzu
,nU0bVIaL,393236,"Bietet ein benutzerfreundliches, datengesteuertes, abhängigkeitsfreies Dokumentationssystem für Minecraft-Mod- und Integrationspakethersteller."
,WOg9lm4u,523860,"Rekrutieren und kommandieren Sie Dorfbewohner, verwalten Sie die Armee über eine angepasste Benutzeroberfläche, unterstützen Sie PvP-Diplomatie und Teamsystem, alle Funktionen sind konfigurierbar"
,7zlUOZvb,817423,"Basierend auf Geckolib, jetzt jedoch auf individuelle Bedürfnisse zugeschnitten"
,VRLhWB91,629153,Fügen Sie Wege und Pflastersteine im originellen Stil hinzu!
,MMMWYsjm,463703,"Nützliche Gegenstände, Blöcke und andere Funktionen"
,mPND0Adp,846962,"Träumen Sie davon, das perfekte Abendessen in Minecraft zu genießen? Der Candlelight Dinner-Mod bietet alles, was Sie brauchen, um dies zu ermöglichen"
,kkmrDlKT,563928,"Bibliotheksmods, die Biome auf einfache und kompatible Weise hinzufügen"
,jJfV67b1,331936,Leichtes Bibliotheksmodul
,xcurJ341,229595,"Die Module der MattDahEpic-Serie teilen sich eine Codebasis, einschließlich praktischer Anweisungen"
,2EQER1gD,968119,"☠️ Werde ein Todesritter und nutze Böses, Blut und Frostmagie"
,R5T1RmWr,316881,Unterstützung für Trinket-Slots für Shulker-Box zur Zugriffsverwaltung hinzugefügt (ursprüngliches Curious/Trinket-Shulker-Box-Modul)
,tagwiZkJ,397434,"Rezeptkonflikte lösen! Manuelle Auswahl der Ausgabeergebnisse, wenn mehrere Rezepte verfügbar sind"
,GmwLse2I,453925,"Neue Zäune, Mauern und Tore im Vanille-Stil hinzugefügt!"
,R2OftAxM,398521,Eine herzerwärmende Landwirtschafts- und Kocherweiterung!
,J31lhO5V,661111,Universelles Sky-Custom-Modul aus Stoff/Forge
,gJ5afkVv,905040,"Erweiterte Dekoration für moderne Create-Ingenieure, Fabric/Forge-Dual-Version"
,wLINU2AB,478559,"Verwenden Sie ein Maßband, um die Entfernung zu messen"
,piqpXT8s,950005,Lios Dorfüberholung – bringt modernes Leben und Vitalität in das Dorf
,GmjmRQ0A,659674,Optimieren Sie die Automatisierungslogik von Farmer Lay’s
,i7UykFeR,836353,Leistungsstarkes Open-Source-Schusswaffenmodul basierend auf Vic's Modern Warfare
,lL2MtE37,261251,Lokalisierte Soundeffekte für den Tod von Widerristmonstern und Enderdrachen
,lX1xTFBZ,682565,"Tränke schwer zu unterscheiden? Dieser Mod hilft dir, das Problem zu lösen"
,QwxR6Gcd,596224,Minecraft-Fehler im offiziellen Bug-Tracker behoben
,4EakbH8e,482834,"Farmer's Fun: Ein Modul, das das Landwirtschafts- und Koch-Gameplay sanft erweitert"
,blQC9FUr,882731,"Färben Sie jeden Schmutzblock mit Farbstoff ein, um neue Blöcke für eine reichhaltige Dekoration zu erhalten."
,lMWJDrbO,848381,"Inspiriert von japanischer Folklore und Samurai-Kultur, mit 3D-Rüstung und Waffen"
,ZuPjtUt8,550215,CraftTweaker-Unterstützung für „Das Lied von Eis und Feuer“ hinzugefügt
,mvs7RoIW,411357,Ermöglicht die Anzucht von Bäumen in kleinen Töpfen
,Kt4RVKEd,711899,Friends&Foes-Mod-Erweiterung: Fügt eine Imkerhüttenstruktur hinzu
,bD7YqcA3,622010,Versteckte/benutzerdefinierte Mods zur Rüstungsdarstellung
,JYQhtZtO,635429,Minecraft Vulkan Renderer Mod
,jcn9RURP,909469,Die von Sodium in MC1.18+ wieder eingeführte Sicherheitslücke bezüglich der Unsichtbarkeit des MC-70850-Blocks wurde behoben
,N8ZATCCG,682418,Die Mods konzentrierten sich auf Erkundung und neue Dekorationen
,8bOImuGU,356461,Einfache Zoomtaste
,46KJle7n,551586,"Katastrophenmodul: Fügt schwierige Dungeons, herausfordernde BOSS-Kämpfe und mächtige Ausrüstung hinzu"
,kidLKymU,1015105,Die Endfestung wurde komplett neu gemacht
,gu7yAYhd,282001,ComputerCraft-Fork: Fügt Minecraft programmierbare Computer und Roboter hinzu
,DyTvM1dv,320163,Verbessern Sie die Umweltatmosphäre der Welt
,doqSKB0e,493348,Vollständig anpassbare Server-Chat-Stile
,O9C0qdu8,442509,Fügen Sie einen Quarzaufzug hinzu
,aXf2OSFU,354047,"Ok Zoomer: Leistungsstarkes, leichtes und anpassbares Zoommodul"
,9mtu0sUO,904356,"Brechen Sie Reverse-DNS-Anfragen an reine IP-Server ab, um die Latenz zu reduzieren"
,T0OUgf8P,411045,Tags und Konfigurationsoptionen für den Drop-Merging-Mechanismus hinzugefügt
,jkb861Ih,597248,Beleben Sie Ihre Welt mit Enten!
,BZemjxZb,594387,Stellen Sie erweiterte Funktionen für KubeJS bereit und unterstützen Sie die Überwachung aller Fabric-/Architecture-Ereignisse
,k23mNPhZ,536254,Schiffswrackfriedhof und schreckliche Tiefseekreaturen!
,EnPUzSTg,866084,Verbesserungen der Xaero-Minikarte/Weltkarte
,pvcsfne4,832983,Farmer's Delights-Erweiterung: Fügt den Dorfbewohnern Koch- und Kochberufe hinzu
,OMiCHIwt,486971,BOSS-Erweiterung für den AdventureZ-Mod
,YP9DjOvN,289712,"Modulare Werkzeuge, Waffen und Ausrüstung zur Erforschung alter Technologien"
,OsZiaDHq,257814,Kernmodul
,egyqODDj,638883,"Neues Waffensystem hinzugefügt, um das Kampferlebnis zu verbessern und neue taktische Strategien zu entwickeln"
,OrtjXTCH,535541,Fabric-portierte Version basierend auf dem Forge-Modul Chalk (ursprünglicher Autor Mortuusars) mit neuem Inhalt
,ra7o6Sl7,821483,"Das Graslandbiom wurde leicht verändert, zwei neue Untermemes hinzugefügt und der Käseherstellungsprozess eingeführt"
,y9vDr4Th,395620,"Artikelsammlermodul: Fügt ein Sammelgerät hinzu, das automatisch Artikel in einem anpassbaren Bereich aufnehmen kann"
,kUpOjknA,397962,Entdecken Sie diese bunte Welt
,rex9wwpz,935694,Fügen Sie der MC-Welt neue Tiere mit ökologischen Nischen und Persönlichkeiten hinzu
,qqbbPaeB,302390,Hochwertige Teilebibliothek für die MTS-Fahrzeugmodulserie
,B0g2vT6l,558998,Meißelverfahren: Schnitzen von Blöcken in verschiedene dekorative Blöcke mit verbundenen Texturen
,bpRHnWUb,739970,EMI-Erweiterung: Rezeptunterstützung für so viele Mods wie möglich hinzufügen
,B3INNxum,591092,"API/Bibliothek, die es Mods ermöglicht, mit VivecraftVR-Mods zu interagieren"
,7tG215v7,890405,Modernes GregTech basierend auf GTCEu 1.12.2
,b1fMg6sH,541604,"Den Inventarplätzen wurden farbige Ränder hinzugefügt, um wertvolle Gegenstände hervorzuheben"
,ZYgyPyfq,480006,"Zusätzliche Struktur, Funktionen und Inhalte im Vanilla-Stil für jedes Modpack"
,8dYAmpGw,340333,Rekonstruieren Sie die MC-Welt – zähmen Sie Drachen verschiedener Formen in einer großartigen neuen Dimension und erkunden Sie das magische System jenseits der Verzauberung. Willkommen im Drachennest
,OwtcCsNI,939215,"Es wurden verschiedene Hämmer und Bergbauwerkzeuge hinzugefügt, mit denen in einem 3x3-Bereich gegraben werden kann"
,lnxQbnYZ,968677,"Es wurde eine Sicherheitslücke behoben, durch die der Server die Modulliste des Clients erkennen konnte"
,Cnejf5xM,452834,"Ermöglicht das direkte Klicken mit der rechten Maustaste, um Pflanzen zu ernten"
,XQDxCBVw,714958,Bieten Sie praktische Optimierungs- und Kompatibilitätsunterstützung für das Ad Astra-Modul
,zCh7omyG,835687,"Erkunden Sie Artefakte und Fossilien mit neuen Strukturen, um das Abenteuererlebnis zu verbessern"
,gHoB7SHO,421377,"Bäume abschnittsweise fällen, statt sie Stück für Stück zu zerstören"
,TyYh3b27,639723,Fehlende Blöcke zum Dämmerungswald hinzugefügt
,btq68HMO,820977,Stellen Sie automatisiertere Lebensmittelverarbeitungslösungen für das Modul „Erstellen“ bereit
,9NM0dXub,514882,Ersetzen Sie die ursprüngliche Fortschrittsaufforderung durch einen cooleren Effekt
,wPQ6GgFE,936020,Immersiver Chunk Loader zum Create-Mod hinzugefügt
,FSq5Fls0,920028,Create Fabric 1.20.1 inoffizielle modifizierte Version: Bauwerkzeuge und ästhetische Technologie
,aw5e7yPa,977855,Kompatible Mods für A Song of Ice and Fire und Iron Spellbook
,a9AsUNGn,340604,Bibliothek für Blockzustandsattributoperationen
,Z6ykjRlM,571264,Teleskopverbesserungen: Dem Originalteleskop wurden mehrere funktionale Verbesserungen hinzugefügt
,pJmCFF0p,538214,"Sorgen Sie dafür, dass sich Ihr Zuhause mehr wie zu Hause anfühlt!"
,ZbFzEauY,361867,Packmeister: Organisieren Sie alle Ihre Habseligkeiten mit einem magischen Rucksack
,Ua7DFN59,1015100,Abhängigkeitsbibliotheken von Modulen der YUNG-Serie
,b1ZV3DIJ,841890,1.19.4+Blockverbindungstexturlösung für die vollständige Plattform (Forge/Fabric).
,czWH0F4i,733134,Einfaches Rucksackmodul: Bietet thematische Rucksäcke und ein progressives Upgrade-System
,crxsDbEo,563464,Freundliche Monster-Spawner: Erhalten Sie biologische Beute durch Fanggeräte und Farmautomatisierung
,TEzJJY7H,291249,Nicht blinzeln!
,cJk2qbxw,366263,"System zur Farbänderung des biologischen Gesundheitsbalkens: Zeigt den roten Namen an, wenn das Gesundheitsvolumen abnimmt (hochgradig konfigurierbar)"
,hTju2zcV,1001299,"Es wurden humanoide Stalker hinzugefügt, die die Bewegungen des Spielers verfolgen und ihn möglicherweise sogar im Schlaf besuchen"
,yjgIrBjZ,356643,Anmeldestatus erneut authentifizieren und wiederherstellen
,P4Xi5huA,393149,Runenschriftart für MC hinzugefügt
,jSV9w0J5,891324,Die Illagerer sind zurück! Bekämpfe eine neue Version von Feinden (Portierte Version der Calamity-Erweiterung)
,QuI1PKt5,373693,Ein Fantasy-Modul basierend auf „That Time I Got Reincarnated as a Slime“
,BzOTnuqM,568372,Füge alle Fische in „Sea of Thieves“ hinzu und werde zum Angelpiraten!
,FmdVhCBv,388172,
,B10lMHiA,324553,🐮🍄 Ermöglichen Sie die natürliche Entstehung roter/brauner Pilzkühe in entsprechenden Biomen
,5IIKsxiL,566140,Extreme Silencer: Der Client blockiert selektiv bestimmte Soundeffekte
,6wP3NByD,965954,Passen Sie die Grundattribute jedes Artikels an (modulare Artikel werden unterstützt)
,US93mifm,821790,Erhebliche Verbesserung der Ladegeschwindigkeit von Integrationspaketen (derzeit 48–71 % schneller)
,1TVTyRG9,311546,Dem Spiel wurden verschiedene neue Fallen hinzugefügt
,XVnUIUAQ,693715,"Erzeugt Schnee unter Bäumen in verschneiten Biomen, um das Eintauchen zu verbessern"
,rYocd2LE,920416,"Dungeon- und Tavernen-Erweiterungsdatenpaket: Rekonstruieren Sie die Festungsstruktur vollständig, einschließlich 417 Räumen und 5 Untertypen (kann bei der ersten Generierung zu Verzögerungen führen)"
,tF7P4IlX,867410,Vollhelle Modulalternative: einstellbarer Lichtstärkebereich
,pnsUKrap,876154,Ermöglicht die Verwendung jedes Gegenstands als Rüstungsdekorationsmaterial und ermöglicht die Gravur aller Rüstungen
,4k0QM1rC,854176,"Fügen Sie den meisten Benutzeroberflächen einen rotierenden Panoramahintergrund hinzu, um den visuellen Effekt von Menüs zu verbessern"
,x49wilh8,923238,"Schaffen Sie Anhang: Fügen Sie dekorative Blöcke hinzu, um die Ästhetik der Fabrik zu bereichern"
,692GClaE,538392,"Modpedia: In-Game-Dokumentationssystem, inspiriert von The Mysterious Age und Patchouli's Manual"
,UOZ8LNHE,964812,Ad Extendra: Erweiterung weiterer Inhalte für das Ad Astra-Modul
,RGH5gtzF,360673,Titel-/Symbolmodifikator des Client-Fensters (unterstützt Forge/Fabric)
,Th33t82F,848032,"Passen Sie das Erscheinungsbild des Elements an, ohne die Attribute zu beeinflussen"
,ZM3tt6p1,869316,Fügen Sie Industrieinhalte wie Dieselgeneratoren und Rohölraffinierung zu Create hinzu
,3ufwT9JF,635042,Möge das Leben und der Wohlstand weitergehen – bis Ad Astra!
,qEH6GYul,412525,LibX: Gemeinsam genutzte Codebibliothek für mehrere Module
,YfOlc91N,325492,Bietet NEI-ähnliche Lichtstärkeanzeige
,QivVPB8W,514468,"Strukturen, Kreaturen, Bosse und Blöcke im Friedhofsstil hinzugefügt"
,LBl4Qguc,901059,Bietet dem Team Erfahrungspunkte beim Fangen wilder Pokémon
,HaaH232J,635427,"Deaktivieren Sie die Eingabeaufforderung „Experimentelle Einstellungen“, die beim Erstellen oder Laden einer Welt angezeigt wird"
,kCpssoSb,630620,"Optimieren Sie den Weltlademechanismus, um die Ladegeschwindigkeit zu verbessern"
,syUFsyMr,633997,Fabric-Version des Verbindungstexturmoduls
,MmALiFwH,916844,"Seien Sie der Erste, der sich den Minecraft-Mob-Voting-Kandidaten 2023 (Krabben, Gürteltiere und Pinguine) anschließt!"
,gcHIih5B,852465,"Deep Sky Realm ist eine Erweiterung des Sky Realm-Moduls. Unter Beibehaltung des ursprünglichen Stils ermöglicht es den Spielern auch, die Sky Realm-Dimension durch eine große Menge neuer Inhalte tiefer zu erkunden."
,nPZr02ET,547696,Stellen Sie beim Reisen durch Unterportale in Mehrspielerspielen genaue Koordinaten sicher
,gqRXDo8B,345854,"🧑‍🌾 Fügen Sie Standard-/benutzerdefinierte Namen für Dorfbewohner hinzu, um die Welt lebendiger zu machen"
,lfVtagkm,533104,Bauen Sie Ihre ästhetische Stadt mit über 2600 Bausteinen
,KZO4S4DO,633483,"Technologiemodul, das eine Vielzahl von Methoden zur Energieerzeugung, -speicherung und -übertragung hinzufügt"
,svgZx0UN,623941,"Kompatibilitätszauber, bereitgestellt von Create Fabric"
,H6rTJkIn,509239,Verabschieden Sie sich von sofortigen Kills und versehentlichen Drops!
,b1LdOZlE,495509,"Mods zur Erforschung der Seelenmagie, einschließlich Blöcken, Werkzeugen, Waffen usw."
,l7YxzukZ,538529,"💀Ernte Seelen, Organe und Blut, um Leben zu schenken ..."
,GNtptqqU,384852,Sehen Sie sich die Karte direkt in Ihrem Rucksack an
,m9Ae6Puo,815130,Erweitern Sie den Dimensionsinhalt der Untergrenze
,qvIfYCYJ,634179,"Quilt-ökologische Kernbibliothek, unerlässlich für die Modulentwicklung"
,CYSUVOdj,541329,Mit der Eingabeaufforderung zum Gerätevergleich können Sie die von Ihnen getragene Ausrüstung ganz einfach vergleichen.
,CVBAErky,637201,Strukturpaket anhängen
,rH20L2Lp,930232,"Neu hinzugefügte Weihnachts- und Halloween-Dekorationen: Weihnachtsbäume, Lichter, Girlanden, Zuckerstangen ..."
,eVAp8Nkw,923210,Unterstützung für EMI-Synthese für AE2-Terminals hinzugefügt
,IsYwQTKM,830886,Erstellen Sie TFC- und IE-kompatible Erweiterungen
,M1ZKbfkJ,525447,Integrationsunterstützung für beliebte Kartenmodule hinzugefügt
,k4TNt1mM,974356,Nachschmiedbares Qualitätssystem für Rüstungen/Waffen/Werkzeuge hinzugefügt
,SaCpeal4,433539,Schlafsäcke (tragbar) und Hängematten in 16 Farben hinzugefügt (das Auslassen der Nacht setzt den Spawnpunkt nicht zurück)
,44ZUn8LJ,258944,"Füge Originalgegenstände mit besonderen Fähigkeiten (Verzauberungen/benutzerdefinierte Namen/Eigenschaften usw.) zu Dungeon-Truhen hinzu, ohne neue Blöcke hinzuzufügen!"
,dCCkNFwE,838411,Erweiterungsinhaltspaket für Ergänzungen
,rkN8aqci,625069,Asynchrone Ladefunktionen zur Reduzierung von Verzögerungen
,66VIiT1y,594013,Schluss mit der Knochenmehldiskriminierung! Alle Pflanzen können gereift werden
,RG50cUrX,496913,Minecraft-Bausteine-Mod
,E8mxlh6j,888468,"Etwa 50 neue Pfeil- und Bogentypen mit unterschiedlichen Eigenschaften wurden hinzugefügt, um das Fernkampferlebnis zu verbessern."
,Eeb4VkF6,640973,"Weitere Grasblockvarianten: Rasen, Stufen, Treppen usw. (unterstützt Forge/Fabric/Quilt)"
,Kfr0BQO9,618800,"Über 10 lustige und praktische Verzauberungen! Enthält ein Schwert, das Blitze beschwört, eine automatisch schmelzende Spitzhacke, Doppelsprungstiefel usw. Es ist mit dem ursprünglichen Zaubertisch kompatibel."
,rxMTwxyO,422316,"Optimieren Sie die Erkennungslogik des Fortschrittssystems, um Stapelüberlauffehler zu verhindern"
,vNNL5mc7,308653,Ermöglicht das Hinzufügen von Flaggenmustern zu Betten (früher „Bett dekorieren“)
,ZX66K16c,351441,Echtzeitbenachrichtigung über neu gesammelte Artikel
,sgQirvDi,725821,Ad Astras Star Wars Planet-Erweiterungspaket
,8DfbfASn,442508,"Erstelle elegante, aber gefährliche, schurkenhafte Dungeons und Gebäude"
,AVo2esap,909375,"Geben Sie den Befehl \wits ein, um den aktuellen Namen der Standortstruktur anzuzeigen."
,HnD1GX6e,544912,"Todesthemenmodul, neues Grabsystem"
,ADYYN3JG,311645,Druckplatten aus Obsidian und Moos hinzugefügt
,4fb7lmRe,861437,Kompatible Erweiterungen für Farmer's Lay und Immersion Project
,E6867niZ,888624,Eine dekorative Blockvariante zum Modul „Erstellen“ hinzugefügt
,BAscRYKm,456956,Jedes Quadrat sollte einen Begleiter haben
,cqC8Bgcm,857553,Rezeptbuch (Stoffversion) für Farmer Lays Kochtopf hinzugefügt
,NPCfuUI4,913400,Verschiedene Mod-Kompatibilitätspakete für Cobblemon
,sRzS8pFG,952435,Füge Minecraft einen flauschigen Hamster hinzu!
,78ZQG4Et,550916,Taterzens-Erweiterung: GUI-Händler erstellen
,R6PYx1PW,450603,"🐟 Wenn der Assistent die Glocke hält, ertönt die Glocke automatisch, wenn der Angelköder den Köder annimmt"
,L23x7zL8,238603,Minecraft Low-Tech-Computersystem
,TggYmc6t,410224,Größere Umweltherausforderungen
,mfHP09ru,585081,Gemälde im mittelalterlichen Fantasy-Stil hinzugefügt
,taN3HInZ,421694,KubeJS- und Wärmeausdehnungskompatibilitätsmodul
,8pcjMDgj,539057,Beherrsche das Dorf! Handeln Sie mit einem Klick mit allen Dorfbewohnern
,PuyPazRT,661293,Die KI-Verhaltensbibliothek von Minecraft vereinfacht die Verwaltung des Gehirnsystems
,aQ7h7gal,380617,3 Blocks hohes Tor hinzugefügt! Schluss mit der Enderman-Diskriminierung!
,gKNwt7xu,514923,Erstellen Sie ein Portal zu jedem beliebigen Ort
,IxxES3Kk,379208,Fügen Sie Ihrem Abenteuer neue Ringe hinzu
,t4Ybtys2,709964,Leichte API zur Implementierung neuer Axolotl-Varianten
